USPS	GEOID	NAME	LOGRADE	HIGRADE	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                                        
AL	0100195	Pike Road City School District	KG	12	85146878	778561	32.875	0.301	32.283188	-85.96568                                                                                                        
AZ	0400004	Clarkdale-Jerome Elementary District	PK	08	211351942	380983	81.603	0.147	34.748857	-112.112028                                                                                               
AZ	0400005	Salome Consolidated Elementary District	PK	08	1551915213	37430	599.198	0.014	33.598773	-113.824464                                                                                           
AZ	0400022	Vernon Elementary District	KG	12	565402511	517748	218.303	0.2	34.215664	-109.691538                                                                                                          
AZ	0400480	Aguila Elementary District	KG	12	724565972	0	279.756	0.	33.816484	-113.236014                                                                                                                
AZ	0400600	Alhambra Elementary District	PK	08	32858329	53403	12.687	0.021	33.508562	-112.136459                                                                                                         
AZ	0400630	Alpine Elementary District	KG	12	452275116	1413906	174.624	0.546	33.804242	-109.245293                                                                                                       
AZ	0400750	Apache Elementary District	KG	12	656526485	1250405	253.486	0.483	31.668567	-109.161432                                                                                                       
AZ	0400840	Arlington Elementary District	PK	08	1833717912	53344	708.002	0.021	33.335486	-113.047754                                                                                                     
AZ	0400870	Ash Creek Elementary District	PK	08	530664911	232916	204.891	0.09	31.879056	-109.539713                                                                                                      
AZ	0400960	Avondale Elementary District	PK	08	74321469	34133	28.696	0.013	33.431745	-112.386562                                                                                                         
AZ	0401050	Balsz Elementary District	PK	08	22638076	117711	8.741	0.045	33.46186	-111.973578                                                                                                             
AZ	0401080	Beaver Creek Elementary District	KG	12	472224540	36349	182.327	0.014	34.694723	-111.673152                                                                                                   
AZ	0401230	Blue Elementary District	PK	12	1076522943	715952	415.648	0.276	33.510722	-109.129127                                                                                                         
AZ	0401260	Bonita Elementary District	KG	12	1605422650	319501	619.857	0.123	32.56834	-110.137147                                                                                                        
AZ	0401290	Bouse Elementary District	PK	08	1776099254	581303	685.756	0.224	33.943023	-114.022029                                                                                                        
AZ	0401380	Buckeye Elementary District	PK	08	486508197	0	187.842	0.	33.266534	-112.596065                                                                                                               
AZ	0401500	Bullhead City School District	PK	08	1162706220	51275350	448.923	19.798	35.362569	-114.542917                                                                                                 
AZ	0401650	Canon Elementary District	KG	12	442869528	0	170.993	0.	34.205508	-112.214545                                                                                                                 
AZ	0401680	Cartwright Elementary District	PK	08	36423333	56987	14.063	0.022	33.485719	-112.197374                                                                                                       
AZ	0401710	Casa Grande Elementary District	PK	08	926110251	338526	357.573	0.131	32.836488	-111.790951                                                                                                   
AZ	0401920	Chevelon Butte School District	KG	12	1617206676	2034365	624.407	0.785	34.52007	-110.949838                                                                                                   
AZ	0402130	Cochise Elementary District	KG	12	240750368	39908820	92.954	15.409	32.107811	-110.004782                                                                                                     
AZ	0402190	Concho Elementary District	PK	12	951128580	1339459	367.233	0.517	34.444949	-109.709531                                                                                                       
AZ	0402220	Congress Elementary District	KG	12	2424568607	134194	936.131	0.052	34.19585	-113.041815                                                                                                      
AZ	0402250	Continental Elementary District	PK	12	378300922	60281	146.063	0.023	31.8113	-110.931085                                                                                                      
AZ	0402370	Cottonwood-Oak Creek Elementary District	PK	08	1108949180	20784	428.168	0.008	34.845767	-112.040556                                                                                          
AZ	0402400	Crane Elementary District	PK	08	117184817	1140819	45.245	0.44	32.6727	-114.689359                                                                                                            
AZ	0402430	Creighton Elementary District	PK	08	30500715	89505	11.776	0.035	33.493157	-112.014064                                                                                                        
AZ	0402460	Crown King Elementary District	KG	12	213599387	15578	82.471	0.006	34.192694	-112.319545                                                                                                      
AZ	0402490	Double Adobe Elementary District	KG	12	101220214	27065	39.081	0.01	31.487679	-109.669815                                                                                                     
AZ	0402710	Eagle Elementary District	KG	12	1476106728	593842	569.928	0.229	33.48343	-109.282928                                                                                                         
AZ	0402760	Elfrida Elementary District	PK	08	419297236	188440	161.892	0.073	31.74484	-109.645312                                                                                                        
AZ	0402790	Eloy Elementary District	PK	08	770298209	238568	297.414	0.092	32.613322	-111.596383                                                                                                          
AZ	0402820	Empire Elementary District	KG	12	577592543	0	223.01	0.	31.820859	-110.592605                                                                                                                 
AZ	0403060	Fowler Elementary District	PK	08	32577765	0	12.578	0.	33.43376	-112.215211                                                                                                                   
AZ	0403240	Gadsden Elementary District	PK	08	78284613	357117	30.226	0.138	32.532483	-114.773978                                                                                                         
AZ	0403420	Glendale Elementary District	PK	08	41073099	7542	15.858	0.003	33.540223	-112.196955                                                                                                          
AZ	0403660	Hackberry School District	PK	12	2162189394	3150253	834.826	1.216	35.54422	-113.754821                                                                                                        
AZ	0403900	Hyder Elementary District	PK	08	1189324772	0	459.201	0.	32.943507	-113.497889                                                                                                                
AZ	0403960	Isaac Elementary District	PK	08	15737026	7172	6.076	0.003	33.466703	-112.143726                                                                                                              
AZ	0404170	Kirkland Elementary District	KG	12	436796977	0	168.648	0.	34.403966	-112.642755                                                                                                              
AZ	0404200	Klondyke Elementary District	KG	12	936918352	17587	361.746	0.007	32.803473	-110.261093                                                                                                       
AZ	0404230	Kyrene Elementary District	PK	08	335599011	1141903	129.576	0.441	33.283026	-112.014663                                                                                                       
AZ	0404290	Laveen Elementary District	PK	08	72467943	308078	27.98	0.119	33.364335	-112.16005                                                                                                            
AZ	0404320	Liberty Elementary District	PK	08	678132885	0	261.829	0.	33.272408	-112.427361                                                                                                               
AZ	0404380	Litchfield Elementary District	PK	08	170324171	701413	65.763	0.271	33.500882	-112.413818                                                                                                     
AZ	0404440	Littleton Elementary District	PK	08	75679733	0	29.22	0.	33.408618	-112.316204                                                                                                                
AZ	0404500	Madison Elementary District	PK	08	38458222	221576	14.849	0.086	33.525813	-112.045817                                                                                                         
AZ	0404530	Maine Consolidated School District	KG	12	610236702	233423	235.614	0.09	35.285249	-111.967182                                                                                                 
AZ	0404770	Altar Valley Elementary District	PK	12	1341288300	20482	517.874	0.008	31.958854	-111.365667                                                                                                  
AZ	0404860	McNary Elementary District	KG	12	465084397	4064244	179.57	1.569	34.055012	-109.708375                                                                                                        
AZ	0404920	McNeal Elementary District	KG	12	291557273	223294	112.571	0.086	31.559425	-109.596339                                                                                                        
AZ	0405100	Mobile Elementary District	KG	12	648933318	0	250.555	0.	33.048255	-112.341844                                                                                                                
AZ	0405190	Mohave Valley Elementary District	PK	08	1069438862	5029888	412.913	1.942	34.951105	-114.426603                                                                                               
AZ	0405220	Mohawk Valley Elementary District	PK	08	4659999531	3400	1799.236	0.001	32.961515	-113.741994                                                                                                 
AZ	0405340	Morristown Elementary District	PK	12	401968446	79668	155.201	0.031	33.874954	-112.583558                                                                                                     
AZ	0405400	Murphy Elementary District	PK	08	17830298	100686	6.884	0.039	33.431436	-112.123734                                                                                                           
AZ	0405430	Naco Elementary District	KG	12	41271835	13749	15.935	0.005	31.363265	-109.973434                                                                                                             
AZ	0405640	Oracle Elementary District	PK	12	775747952	695	299.518	0.	32.626008	-110.844861                                                                                                              
AZ	0405670	Osborn Elementary District	PK	08	17988373	95475	6.945	0.037	33.496072	-112.078949                                                                                                            
AZ	0405730	Owens-Whitney Elementary District	KG	12	5125435460	18821861	1978.942	7.267	34.665604	-113.652899                                                                                             
AZ	0405760	Tonto Basin Elementary District	KG	12	934388618	30459954	360.769	11.761	33.857052	-111.245822                                                                                                
AZ	0405850	Palo Verde Elementary District	PK	08	168658510	160902	65.119	0.062	33.400436	-112.684401                                                                                                     
AZ	0405880	Palominas Elementary District	PK	12	498354679	154392	192.416	0.06	31.431255	-110.131831                                                                                                      
AZ	0406000	Patagonia Elementary District	PK	08	1112371598	1364218	429.489	0.527	31.518804	-110.757164                                                                                                   
AZ	0406150	Pearce Elementary District	PK	08	520388922	272703	200.923	0.105	31.90129	-109.851655                                                                                                         
AZ	0406210	Pendergast Elementary District	PK	08	50230252	331697	19.394	0.128	33.498627	-112.276458                                                                                                      
AZ	0406300	Phoenix Elementary District	PK	08	40173027	12397	15.511	0.005	33.453077	-112.078344                                                                                                          
AZ	0406360	Picacho Elementary District	PK	08	653148993	3185423	252.182	1.23	32.715727	-111.358841                                                                                                       
AZ	0406510	Pine Strawberry Elementary District	PK	12	733554619	686531	283.227	0.265	34.303856	-111.561133                                                                                               
AZ	0406630	Pomerene Elementary District	KG	12	98103120	49602	37.878	0.019	31.989771	-110.206379                                                                                                         
AZ	0406780	Quartzsite Elementary District	PK	08	3555637599	14549323	1372.839	5.618	33.421912	-114.38376                                                                                                 
AZ	0406900	Red Rock Elementary District	PK	08	433913952	19541	167.535	0.008	32.550169	-111.236054                                                                                                       
AZ	0406930	Redington Elementary District	PK	12	363248775	0	140.251	0.	32.419282	-110.534272                                                                                                             
AZ	0407020	Riverside Elementary District	PK	08	23711738	687753	9.155	0.266	33.425953	-112.173627                                                                                                        
AZ	0407080	Roosevelt Elementary District	PK	08	85000432	217912	32.819	0.084	33.38688	-112.068387                                                                                                        
AZ	0407140	Rucker Elementary District	KG	12	433073245	101162	167.211	0.039	31.693002	-109.434743                                                                                                        
AZ	0407200	Sacaton Elementary District	PK	08	728091516	184214	281.118	0.071	33.125752	-111.931526                                                                                                       
AZ	0407380	San Fernando Elementary District	KG	12	726239626	290678	280.403	0.112	31.633292	-111.491421                                                                                                  
AZ	0407500	Santa Cruz Elementary District	KG	12	205916545	271567	79.505	0.105	31.39941	-110.805467                                                                                                      
AZ	0407680	Sentinel Elementary District	KG	12	1211776551	210596	467.87	0.081	33.015496	-113.212247                                                                                                      
AZ	0407770	Skull Valley Elementary District	KG	12	677425948	0	261.556	0.	34.597226	-112.761228                                                                                                          
AZ	0407860	Solomon Elementary District	PK	12	3400270367	9479117	1312.852	3.66	32.867481	-109.45965                                                                                                      
AZ	0407890	Somerton Elementary District	PK	08	227789949	203620	87.95	0.079	32.539577	-114.705675                                                                                                        
AZ	0407920	Sonoita Elementary District	PK	08	683619989	282654	263.947	0.109	31.619765	-110.600377                                                                                                       
AZ	0408130	Stanfield Elementary District	PK	08	1469272903	323858	567.289	0.125	32.721537	-112.049397                                                                                                    
AZ	0408310	Tempe School District	PK	08	93009016	1369565	35.911	0.529	33.406288	-111.937854                                                                                                              
AZ	0408430	Paloma School District	KG	12	234516055	0	90.547	0.	32.933988	-112.90146                                                                                                                      
AZ	0408460	Hillside Elementary District	KG	12	291297880	0	112.471	0.	34.464412	-112.887465                                                                                                              
AZ	0408490	Tolleson Elementary District	PK	08	16023240	0	6.187	0.	33.455961	-112.258652                                                                                                                 
AZ	0408550	Toltec Elementary District	PK	08	241689299	338634	93.317	0.131	32.756936	-111.685115                                                                                                         
AZ	0408640	Topock Elementary District	PK	08	479029187	18332933	184.954	7.078	34.69689	-114.344246                                                                                                       
AZ	0408820	Union Elementary District	PK	08	90412265	304541	34.908	0.118	33.350576	-112.258088                                                                                                           
AZ	0408880	Valentine Elementary District	KG	12	339177674	162998	130.957	0.063	35.381809	-113.61859                                                                                                      
AZ	0409030	Walnut Grove Elementary District	KG	12	998423160	0	385.493	0.	34.156255	-112.434838                                                                                                          
AZ	0409060	Washington Elementary District	PK	08	112707077	405424	43.516	0.157	33.5887	-112.113091                                                                                                       
AZ	0409090	Wellton Elementary District	PK	08	2088583658	0	806.407	0.	33.020799	-114.159309                                                                                                              
AZ	0409120	Wenden Elementary District	PK	08	2958650289	7805020	1142.341	3.014	33.843725	-113.503024                                                                                                     
AZ	0409360	Williamson Valley Elementary School District	PK	12	1571125898	285207	606.615	0.11	34.846305	-112.868397                                                                                      
AZ	0409390	Wilson Elementary District	PK	08	15612614	2384	6.028	0.001	33.429662	-112.014156                                                                                                             
AZ	0409510	Yarnell Elementary District	PK	12	214257141	0	82.725	0.	34.276896	-112.724225                                                                                                                
AZ	0409540	Young Elementary School District	PK	12	2221337032	413081	857.663	0.159	33.976652	-110.960344                                                                                                 
AZ	0409570	Yucca Elementary District	KG	12	1818102631	25631	701.973	0.01	34.732325	-113.974883                                                                                                          
AZ	0409600	Yuma Elementary District	PK	08	5919960490	11621123	2285.71	4.487	32.529507	-114.004891                                                                                                       
CA	0600006	Ross Valley Elementary School District	KG	08	32811473	0	12.669	0.	37.993718	-122.592775                                                                                                      
CA	0600012	Twin Ridges Elementary School District	KG	08	742887130	15743994	286.83	6.079	39.405197	-120.760479                                                                                           
CA	0601420	Fortuna Elementary School District	PK	08	75337197	1218835	29.088	0.471	40.587086	-124.143106                                                                                                 
CA	0601427	Penn Valley Union Elementary School District	KG	08	214653896	2577519	82.878	0.995	39.197473	-121.213406                                                                                      
CA	0601680	Ackerman Elementary School District	KG	08	11308883	7628	4.366	0.003	38.936632	-121.050782                                                                                                    
CA	0601710	Adelanto Elementary School District	KG	06	868472230	832476	335.319	0.321	34.630638	-117.520563                                                                                               
CA	0601890	Alexander Valley Union School District	KG	06	171901135	174852	66.371	0.068	38.670478	-122.810485                                                                                             
CA	0601950	Alisal Union Elementary School District	KG	06	167844311	284129	64.805	0.11	36.674726	-121.523781                                                                                             
CA	0601980	Allensworth Elementary School District	KG	08	52502495	0	20.271	0.	35.830304	-119.389039                                                                                                      
CA	0602100	Alpine Union Elementary School District	KG	08	246392327	2304776	95.133	0.89	32.825968	-116.701963                                                                                            
CA	0602160	Alta Loma Elementary School District	KG	08	72069704	0	27.826	0.	34.17068	-117.595212                                                                                                         
CA	0602220	Alta Vista Elementary School District	KG	08	15434589	4457	5.959	0.002	36.066565	-118.94105                                                                                                   
CA	0602250	Alta-Dutch Flat Union Elementary School District	KG	08	273768467	2014405	105.703	0.778	39.224661	-120.718211                                                                                 
CA	0602310	Alum Rock Union Elementary School District	KG	08	127486010	471968	49.223	0.182	37.363936	-121.716741                                                                                         
CA	0602360	Alview-Dairyland Union Elementary School District	KG	08	299675181	1778270	115.705	0.687	37.028698	-120.387517                                                                                
CA	0602370	Alvina Elementary School District	KG	08	18104057	0	6.99	0.	36.553514	-119.787745                                                                                                             
CA	0602610	Anaheim Elementary School District	KG	06	54466500	418607	21.03	0.162	33.826558	-117.916776                                                                                                   
CA	0602760	Antelope Elementary School District	KG	08	1652373280	5099616	637.985	1.969	40.330985	-121.698885                                                                                             
CA	0603000	Arcata Elementary School District	KG	08	47301892	13664537	18.263	5.276	40.872587	-124.077619                                                                                                 
CA	0603060	Arcohe Union Elementary School District	KG	08	306090990	2023325	118.182	0.781	38.342268	-121.174195                                                                                          
CA	0603090	Arena Union Elementary School District	KG	08	390646403	184481816	150.829	71.229	38.855501	-123.571424                                                                                        
CA	0603180	Armona Union Elementary School District	KG	08	129961060	155979	50.178	0.06	36.235521	-119.704942                                                                                             
CA	0603270	Arvin Union School District	KG	08	808669531	504126	312.229	0.195	34.999572	-118.768238                                                                                                       
CA	0603420	Atwater Elementary School District	KG	08	120630807	11735	46.576	0.005	37.362185	-120.611115                                                                                                  
CA	0603480	Auburn Union Elementary School District	KG	08	153926913	2151417	59.432	0.831	38.938897	-121.122341                                                                                           
CA	0603630	Bakersfield City School District	KG	08	385671938	1860661	148.909	0.718	35.42194	-118.88388                                                                                                   
CA	0603720	Ballard Elementary School District	KG	08	16829207	27484	6.498	0.011	34.62983	-120.123281                                                                                                     
CA	0603750	Ballico-Cressey Elementary School District	KG	08	149801306	300626	57.839	0.116	37.470288	-120.671083                                                                                         
CA	0603780	Bangor Union Elementary School District	KG	08	103433815	30997	39.936	0.012	39.398896	-121.408121                                                                                             
CA	0603870	Banta Elementary School District	KG	08	95185868	3638157	36.751	1.405	37.759514	-121.346811                                                                                                   
CA	0604080	Bass Lake Joint Union Elementary School District	KG	08	721505953	4985034	278.575	1.925	37.41691	-119.599098                                                                                  
CA	0604200	Bayshore Elementary School District	KG	08	4190758	23046403	1.618	8.898	37.691229	-122.391436                                                                                                 
CA	0604260	Beardsley Elementary School District	KG	08	84891608	315910	32.777	0.122	35.475719	-119.069333                                                                                                
CA	0604350	Bella Vista Elementary School District	KG	08	222385537	11275862	85.864	4.354	40.698342	-122.166848                                                                                           
CA	0604380	Bellevue Union School District	KG	06	57656686	26110	22.261	0.01	38.393177	-122.700908                                                                                                        
CA	0604500	Belleview Elementary School District	KG	08	39691839	22466	15.325	0.009	38.055861	-120.296158                                                                                                 
CA	0604530	Belmont-Redwood Shores Elementary School District	KG	08	27910276	25591777	10.776	9.881	37.53757	-122.237411                                                                                  
CA	0604560	Belridge Elementary School District	KG	08	341361349	588609	131.8	0.227	35.491864	-119.740496                                                                                                 
CA	0604650	Bennett Valley Union Elementary School District	KG	06	44080143	44762	17.019	0.017	38.387102	-122.634919                                                                                      
CA	0604800	Berryessa Union Elementary School District	KG	08	35799225	0	13.822	0.	37.399401	-121.847897                                                                                                  
CA	0604860	Big Creek Elementary School District	KG	08	2018668549	47002669	779.412	18.148	37.321438	-119.021948                                                                                          
CA	0604890	Big Lagoon Union Elementary School District	KG	08	228214385	9731187	88.114	3.757	41.157501	-124.040311                                                                                       
CA	0604980	Big Springs Union Elementary School District	KG	08	224357961	3213635	86.625	1.241	41.581443	-122.380705                                                                                      
CA	0605190	Bitterwater-Tully Union Elementary School District	KG	08	713446541	2630983	275.463	1.016	36.383456	-120.863651                                                                               
CA	0605220	Black Butte Union Elementary School District	KG	08	488834992	1487452	188.74	0.574	40.512417	-121.784181                                                                                      
CA	0605250	Blake Elementary School District	KG	08	300395664	12151	115.983	0.005	35.706991	-118.862428                                                                                                   
CA	0605280	Blochman Union Elementary School District	KG	08	669713402	3096951	258.578	1.196	34.912985	-120.168895                                                                                        
CA	0605400	Blue Lake Union Elementary School District	KG	08	287293669	662610	110.925	0.256	40.866019	-123.868717                                                                                        
CA	0605490	Bogus Elementary School District	KG	08	221183360	3778854	85.399	1.459	41.923754	-122.312017                                                                                                  
CA	0605520	Bolinas-Stinson Union Elementary School District	KG	08	97397276	233158201	37.605	90.023	37.978661	-122.792894                                                                                
CA	0605580	Santa Maria-Bonita Elementary School District	KG	08	124930280	2422398	48.236	0.935	34.943964	-120.447849                                                                                     
CA	0605640	Bonny Doon Union Elementary School District	KG	06	74975311	0	28.948	0.	37.066496	-122.15082                                                                                                  
CA	0605730	Bradley Union Elementary School District	KG	08	537585671	16169819	207.563	6.243	35.894979	-120.788771                                                                                        
CA	0605790	Brawley Elementary School District	KG	08	233408125	1292281	90.119	0.499	32.994498	-115.554706                                                                                                
CA	0605910	Brentwood Union Elementary School District	KG	08	146256206	121573	56.47	0.047	37.910508	-121.748339                                                                                          
CA	0606000	Bridgeville Elementary School District	KG	08	787099537	669488	303.901	0.258	40.517386	-123.706101                                                                                            
CA	0606030	Briggs Elementary School District	KG	08	56340401	1199319	21.753	0.463	34.358741	-119.133143                                                                                                  
CA	0606060	Brisbane Elementary School District	KG	08	12439659	20935062	4.803	8.083	37.67575	-122.383302                                                                                                 
CA	0606090	Brittan Elementary School District	KG	08	162241702	314696	62.642	0.122	39.172726	-121.805819                                                                                                 
CA	0606100	Browns Elementary School District	KG	08	84192950	0	32.507	0.	38.956091	-121.481205                                                                                                           
CA	0606270	Buckeye Union Elementary School District	KG	08	147051416	141436	56.777	0.055	38.646997	-120.967815                                                                                           
CA	0606330	Buellton Union Elementary School District	KG	08	175506235	97129	67.763	0.038	34.588751	-120.198786                                                                                           
CA	0606360	Buena Park Elementary School District	KG	08	18482687	124648	7.136	0.048	33.87009	-118.001822                                                                                                 
CA	0606390	Panama-Buena Vista School District	KG	08	238895275	1129391	92.238	0.436	35.335886	-119.125628                                                                                                
CA	0606420	Buena Vista Elementary School District	KG	08	55569894	54753	21.456	0.021	36.170948	-119.434532                                                                                               
CA	0606480	Burlingame Elementary School District	KG	08	13411063	4275105	5.178	1.651	37.586604	-122.366089                                                                                               
CA	0606510	Burnt Ranch Elementary School District	KG	08	544147054	3143	210.096	0.001	40.889439	-123.43256                                                                                               
CA	0606540	Burrel Union Elementary School District	KG	08	186954747	0	72.184	0.	36.458521	-120.026028                                                                                                    
CA	0606570	Burton Elementary School District	KG	08	16968816	241998	6.552	0.093	36.0816	-119.074955                                                                                                      
CA	0606690	Butteville Union Elementary School District	KG	08	316567283	5801985	122.227	2.24	41.451307	-122.406445                                                                                       
CA	0606720	Buttonwillow Union Elementary School District	KG	08	551704700	1795818	213.014	0.693	35.416534	-119.523298                                                                                    
CA	0606750	Byron Union Elementary School District	KG	08	181613144	21816964	70.121	8.424	37.851664	-121.661139                                                                                           
CA	0606810	Cajon Valley Union Elementary School District	KG	08	170400227	668600	65.792	0.258	32.789118	-116.902681                                                                                      
CA	0606960	Caliente Union Elementary School District	KG	08	699215197	159036	269.969	0.061	35.329265	-118.529113                                                                                         
CA	0607140	Cambrian Elementary School District	KG	08	10740755	14910	4.147	0.006	37.270229	-121.932471                                                                                                   
CA	0607170	Camino Union Elementary School District	KG	08	268230837	2345126	103.565	0.905	38.835084	-120.631041                                                                                          
CA	0607200	Campbell Union Elementary School District	KG	08	33627833	57451	12.984	0.022	37.28969	-121.955753                                                                                             
CA	0607260	Camptonville Elementary School District	KG	08	135672004	10983925	52.383	4.241	39.430875	-121.100589                                                                                          
CA	0607350	Canyon Elementary School District	KG	08	9964261	140250	3.847	0.054	37.822546	-122.160352                                                                                                     
CA	0607410	Capay Joint Union Elementary School District	KG	08	59843604	1334643	23.106	0.515	39.793318	-122.094667                                                                                       
CA	0607470	Cardiff Elementary School District	KG	06	7562768	24238472	2.92	9.359	33.034264	-117.292301                                                                                                   
CA	0607680	Cascade Union Elementary School District	KG	08	67950858	2347891	26.236	0.907	40.461112	-122.305034                                                                                           
CA	0607740	Castaic Union School District	KG	06	392159731	13307128	151.414	5.138	34.531278	-118.647307                                                                                                   
CA	0607770	Castle Rock Union Elementary School District	KG	08	477735427	1936546	184.455	0.748	41.110642	-122.295225                                                                                     
CA	0607840	Cayucos Elementary School District	KG	08	126992458	73156957	49.032	28.246	35.478585	-120.894745                                                                                              
CA	0607950	Central Elementary School District	KG	08	14624650	3447	5.647	0.001	34.112055	-117.595957                                                                                                     
CA	0607980	Central Union Elementary School District	KG	08	455493129	295756	175.867	0.114	36.1791	-119.844123                                                                                            
CA	0608070	Centralia Elementary School District	KG	06	15144742	610	5.847	0.	33.84115	-118.013596                                                                                                        
CA	0608250	Chatom Union Elementary School District	KG	08	165049409	477368	63.726	0.184	37.471005	-120.962712                                                                                            
CA	0608340	Chicago Park Elementary School District	KG	08	17086209	720370	6.597	0.278	39.141434	-120.974568                                                                                              
CA	0608520	Chowchilla Elementary School District	KG	08	284429000	617018	109.819	0.238	37.10547	-120.197454                                                                                              
CA	0608580	Chualar Union Elementary School District	KG	08	171474035	264895	66.206	0.102	36.589737	-121.474644                                                                                           
CA	0608610	Chula Vista Elementary School District	KG	06	256943697	12122176	99.207	4.68	32.626867	-116.963508                                                                                            
CA	0608640	Cienega Union Elementary School District	KG	08	183946291	22880	71.022	0.009	36.703662	-121.398035                                                                                            
CA	0608700	Cinnabar Elementary School District	KG	06	6456714	0	2.493	0.	38.256265	-122.665418                                                                                                           
CA	0608850	Clay Joint Elementary School District	KG	08	13373767	276518	5.164	0.107	36.557671	-119.512328                                                                                                
CA	0608880	Clear Creek Elementary School District	KG	08	78975151	118964	30.492	0.046	39.120098	-121.168127                                                                                              
CA	0609240	Coffee Creek Elementary School District	KG	08	927376110	2326281	358.062	0.898	41.203476	-122.709736                                                                                          
CA	0609270	Cold Spring Elementary School District	KG	06	9853642	1410	3.805	0.001	34.447443	-119.65556                                                                                                   
CA	0609300	Colfax Elementary School District	KG	08	199729354	1591914	77.116	0.615	39.111833	-120.877969                                                                                                 
CA	0609330	College Elementary School District	KG	08	1484257263	14737701	573.075	5.69	34.673317	-119.743616                                                                                              
CA	0609450	Columbia Elementary School District	KG	08	50265511	562852	19.408	0.217	40.610287	-122.303644                                                                                                 
CA	0609480	Columbia Union Elementary School District	KG	08	174304845	25586864	67.299	9.879	38.043617	-120.428536                                                                                        
CA	0609510	Columbine Elementary School District	KG	08	45384165	0	17.523	0.	35.830809	-119.210436                                                                                                        
CA	0609780	Corning Union Elementary School District	KG	08	422187491	3172398	163.008	1.225	39.926754	-122.243295                                                                                         
CA	0609990	Cottonwood Union Elementary School District	KG	08	379934355	2046723	146.693	0.79	40.424833	-122.625257                                                                                       
CA	0610230	Cuddeback Union Elementary School District	KG	08	164741113	322408	63.607	0.124	40.546085	-123.965827                                                                                         
CA	0610290	Cupertino Union Elementary School District	KG	08	109441234	339868	42.255	0.131	37.306491	-122.08064                                                                                          
CA	0610320	Curtis Creek Elementary School District	KG	08	92641547	574685	35.769	0.222	37.953883	-120.306342                                                                                             
CA	0610380	Cutten Elementary School District	KG	06	30325396	0	11.709	0.	40.743283	-124.125389                                                                                                           
CA	0610440	Cypress Elementary School District	KG	06	15919953	23012	6.147	0.009	33.822282	-118.043137                                                                                                    
CA	0610710	Dehesa Elementary School District	KG	08	52969965	287446	20.452	0.111	32.779541	-116.832604                                                                                                   
CA	0610740	Del Mar Union Elementary School District	KG	06	38756208	29368287	14.964	11.339	32.948267	-117.254919                                                                                         
CA	0610890	Delano Union Elementary School District	KG	08	453701331	1780105	175.175	0.687	35.700562	-119.067167                                                                                          
CA	0610980	Delphic Elementary School District	KG	08	18657414	5795	7.204	0.002	41.698645	-122.580666                                                                                                     
CA	0611130	Di Giorgio Elementary School District	KG	08	136580663	84638	52.734	0.033	35.260323	-118.779783                                                                                               
CA	0611220	Dixie Elementary School District	KG	08	48605367	23215639	18.767	8.964	38.028517	-122.529289                                                                                                  
CA	0611430	Douglas City Elementary School District	KG	08	343810502	32384	132.746	0.013	40.591123	-122.870223                                                                                            
